Flight Number,From,To,Departure Date,Departure Time,Arrival Time,Base Price,Total Seats
VJ104,DAD (Đà Nẵng),CXR (Nha Trang),2026-06-21,06:30,17:15,850000,216
VN111,CXR (Nha Trang),DAD (Đà Nẵng),2026-06-21,17:00,22:45,850000,216
QH113,HAN (Hà Nội),SGN (TP Hồ Chí Minh),2026-06-22,12:30,16:15,1800000,216
VJ402,SGN (TP Hồ Chí Minh),HAN (Hà Nội),2026-06-22,16:30,23:00,1800000,216
VJ104,HAN (Hà Nội),DAD (Đà Nẵng),2026-06-22,09:00,14:15,1200000,216
VN201,DAD (Đà Nẵng),HAN (Hà Nội),2026-06-22,14:30,22:30,1200000,216
VU201,HAN (Hà Nội),VII (Vinh),2026-06-22,12:15,16:45,800000,216
VN401,VII (Vinh),HAN (Hà Nội),2026-06-22,17:30,20:00,800000,216
VU201,HAN (Hà Nội),HUI (Huế),2026-06-22,11:30,15:00,1100000,216
VJ202,HUI (Huế),HAN (Hà Nội),2026-06-22,14:15,23:15,1100000,216
QH113,HAN (Hà Nội),PQC (Phú Quốc),2026-06-22,11:30,14:00,2100000,216
QH106,PQC (Phú Quốc),HAN (Hà Nội),2026-06-22,16:00,22:15,2100000,216
VN101,HAN (Hà Nội),CXR (Nha Trang),2026-06-22,10:00,18:15,1500000,216
VU108,CXR (Nha Trang),HAN (Hà Nội),2026-06-22,19:30,21:45,1500000,216
VN101,SGN (TP Hồ Chí Minh),DAD (Đà Nẵng),2026-06-22,05:00,13:00,1250000,216
VJ104,DAD (Đà Nẵng),SGN (TP Hồ Chí Minh),2026-06-22,19:00,22:15,1250000,216
VU202,SGN (TP Hồ Chí Minh),CXR (Nha Trang),2026-06-22,06:15,14:00,900000,216
VN102,CXR (Nha Trang),SGN (TP Hồ Chí Minh),2026-06-22,15:45,23:45,900000,216
VJ112,SGN (TP Hồ Chí Minh),PQC (Phú Quốc),2026-06-22,10:30,15:15,1000000,216
QH114,PQC (Phú Quốc),SGN (TP Hồ Chí Minh),2026-06-22,19:45,20:15,1000000,216
VU108,DAD (Đà Nẵng),HUI (Huế),2026-06-22,08:30,13:15,600000,216
QH114,HUI (Huế),DAD (Đà Nẵng),2026-06-22,19:15,20:15,600000,216
QH113,DAD (Đà Nẵng),CXR (Nha Trang),2026-06-22,09:15,14:15,850000,216
VN301,CXR (Nha Trang),DAD (Đà Nẵng),2026-06-22,18:15,23:30,850000,216
VN102,HAN (Hà Nội),SGN (TP Hồ Chí Minh),2026-06-23,07:15,14:30,1800000,216
VN102,SGN (TP Hồ Chí Minh),HAN (Hà Nội),2026-06-23,18:00,21:15,1800000,216
VJ402,HAN (Hà Nội),DAD (Đà Nẵng),2026-06-23,05:00,14:00,1200000,216
VU108,DAD (Đà Nẵng),HAN (Hà Nội),2026-06-23,15:45,20:00,1200000,216
QH105,HAN (Hà Nội),VII (Vinh),2026-06-23,06:15,14:00,800000,216
QH106,VII (Vinh),HAN (Hà Nội),2026-06-23,16:30,21:30,800000,216
VU107,HAN (Hà Nội),HUI (Huế),2026-06-23,12:30,16:45,1100000,216
VJ112,HUI (Huế),HAN (Hà Nội),2026-06-23,16:30,20:45,1100000,216
VN101,HAN (Hà Nội),PQC (Phú Quốc),2026-06-23,11:45,18:00,2100000,216
QH106,PQC (Phú Quốc),HAN (Hà Nội),2026-06-23,16:00,20:30,2100000,216
VU202,HAN (Hà Nội),CXR (Nha Trang),2026-06-23,12:00,13:00,1500000,216
VN201,CXR (Nha Trang),HAN (Hà Nội),2026-06-23,16:15,21:00,1500000,216
QH114,SGN (TP Hồ Chí Minh),DAD (Đà Nẵng),2026-06-23,10:00,15:45,1250000,216
VJ302,DAD (Đà Nẵng),SGN (TP Hồ Chí Minh),2026-06-23,17:30,21:30,1250000,216
VU107,SGN (TP Hồ Chí Minh),CXR (Nha Trang),2026-06-23,12:15,16:45,900000,216
VN301,CXR (Nha Trang),SGN (TP Hồ Chí Minh),2026-06-23,14:15,20:15,900000,216
QH106,SGN (TP Hồ Chí Minh),PQC (Phú Quốc),2026-06-23,08:15,18:45,1000000,216
VN301,PQC (Phú Quốc),SGN (TP Hồ Chí Minh),2026-06-23,14:15,20:45,1000000,216
VJ202,DAD (Đà Nẵng),HUI (Huế),2026-06-23,08:15,15:45,600000,216
VN102,HUI (Huế),DAD (Đà Nẵng),2026-06-23,14:00,23:15,600000,216
VN301,DAD (Đà Nẵng),CXR (Nha Trang),2026-06-23,08:30,13:45,850000,216
VN102,CXR (Nha Trang),DAD (Đà Nẵng),2026-06-23,14:45,22:15,850000,216
VJ104,HAN (Hà Nội),SGN (TP Hồ Chí Minh),2026-06-24,09:30,18:30,1800000,216
VN101,SGN (TP Hồ Chí Minh),HAN (Hà Nội),2026-06-24,16:45,21:15,1800000,216
VJ402,HAN (Hà Nội),DAD (Đà Nẵng),2026-06-24,07:30,18:00,1200000,216
QH114,DAD (Đà Nẵng),HAN (Hà Nội),2026-06-24,18:00,20:00,1200000,216
VJ302,HAN (Hà Nội),VII (Vinh),2026-06-24,08:45,14:45,800000,216
QH106,VII (Vinh),HAN (Hà Nội),2026-06-24,14:45,20:45,800000,216
VN102,HAN (Hà Nội),HUI (Huế),2026-06-24,06:00,18:30,1100000,216
VU107,HUI (Huế),HAN (Hà Nội),2026-06-24,17:45,22:30,1100000,216
QH105,HAN (Hà Nội),PQC (Phú Quốc),2026-06-24,07:00,13:45,2100000,216
VN101,PQC (Phú Quốc),HAN (Hà Nội),2026-06-24,15:30,22:15,2100000,216
QH106,HAN (Hà Nội),CXR (Nha Trang),2026-06-24,05:45,17:30,1500000,216
VU108,CXR (Nha Trang),HAN (Hà Nội),2026-06-24,17:15,23:00,1500000,216
QH106,SGN (TP Hồ Chí Minh),DAD (Đà Nẵng),2026-06-24,10:15,16:15,1250000,216
VN102,DAD (Đà Nẵng),SGN (TP Hồ Chí Minh),2026-06-24,14:45,23:45,1250000,216
QH113,SGN (TP Hồ Chí Minh),CXR (Nha Trang),2026-06-24,10:00,13:15,900000,216
VJ302,CXR (Nha Trang),SGN (TP Hồ Chí Minh),2026-06-24,18:45,23:00,900000,216
VJ402,SGN (TP Hồ Chí Minh),PQC (Phú Quốc),2026-06-24,05:45,18:15,1000000,216
VU108,PQC (Phú Quốc),SGN (TP Hồ Chí Minh),2026-06-24,19:30,22:45,1000000,216
VJ103,DAD (Đà Nẵng),HUI (Huế),2026-06-24,09:45,18:45,600000,216
VJ302,HUI (Huế),DAD (Đà Nẵng),2026-06-24,17:15,23:15,600000,216
VN401,DAD (Đà Nẵng),CXR (Nha Trang),2026-06-24,06:30,18:15,850000,216
VN201,CXR (Nha Trang),DAD (Đà Nẵng),2026-06-24,19:15,23:15,850000,216
VJ302,HAN (Hà Nội),SGN (TP Hồ Chí Minh),2026-06-25,09:15,18:45,1800000,216
VJ302,SGN (TP Hồ Chí Minh),HAN (Hà Nội),2026-06-25,17:00,20:15,1800000,216
VU108,HAN (Hà Nội),DAD (Đà Nẵng),2026-06-25,12:30,17:00,1200000,216
VJ103,DAD (Đà Nẵng),HAN (Hà Nội),2026-06-25,17:15,21:15,1200000,216
VJ104,HAN (Hà Nội),VII (Vinh),2026-06-25,09:00,16:45,800000,216
VN301,VII (Vinh),HAN (Hà Nội),2026-06-25,19:45,23:30,800000,216
VN111,HAN (Hà Nội),HUI (Huế),2026-06-25,11:00,18:45,1100000,216
QH113,HUI (Huế),HAN (Hà Nội),2026-06-25,16:30,20:30,1100000,216
VU107,HAN (Hà Nội),PQC (Phú Quốc),2026-06-25,07:00,18:00,2100000,216
VN201,PQC (Phú Quốc),HAN (Hà Nội),2026-06-25,18:00,23:30,2100000,216
VN111,HAN (Hà Nội),CXR (Nha Trang),2026-06-25,12:30,13:00,1500000,216
VN401,CXR (Nha Trang),HAN (Hà Nội),2026-06-25,19:00,20:30,1500000,216
VJ103,SGN (TP Hồ Chí Minh),DAD (Đà Nẵng),2026-06-25,08:00,16:15,1250000,216
VN401,DAD (Đà Nẵng),SGN (TP Hồ Chí Minh),2026-06-25,14:45,21:30,1250000,216
VJ402,SGN (TP Hồ Chí Minh),CXR (Nha Trang),2026-06-25,08:15,16:45,900000,216
QH114,CXR (Nha Trang),SGN (TP Hồ Chí Minh),2026-06-25,18:45,22:15,900000,216
VU202,SGN (TP Hồ Chí Minh),PQC (Phú Quốc),2026-06-25,08:15,17:30,1000000,216
VN201,PQC (Phú Quốc),SGN (TP Hồ Chí Minh),2026-06-25,16:15,23:45,1000000,216
VJ402,DAD (Đà Nẵng),HUI (Huế),2026-06-25,06:30,18:00,600000,216
QH113,HUI (Huế),DAD (Đà Nẵng),2026-06-25,18:00,20:30,600000,216
VU201,DAD (Đà Nẵng),CXR (Nha Trang),2026-06-25,05:15,15:45,850000,216
VN102,CXR (Nha Trang),DAD (Đà Nẵng),2026-06-25,14:15,20:00,850000,216
VN101,HAN (Hà Nội),SGN (TP Hồ Chí Minh),2026-06-26,09:30,13:15,1800000,216
VN101,SGN (TP Hồ Chí Minh),HAN (Hà Nội),2026-06-26,19:30,22:00,1800000,216
VJ402,HAN (Hà Nội),DAD (Đà Nẵng),2026-06-26,07:15,15:30,1200000,216
VU201,DAD (Đà Nẵng),HAN (Hà Nội),2026-06-26,17:15,21:15,1200000,216
QH106,HAN (Hà Nội),VII (Vinh),2026-06-26,12:30,13:00,800000,216
VJ302,VII (Vinh),HAN (Hà Nội),2026-06-26,15:30,23:30,800000,216
VU201,HAN (Hà Nội),HUI (Huế),2026-06-26,10:00,18:00,1100000,216
VJ104,HUI (Huế),HAN (Hà Nội),2026-06-26,14:00,21:45,1100000,216
VN301,HAN (Hà Nội),PQC (Phú Quốc),2026-06-26,05:30,13:45,2100000,216
VN201,PQC (Phú Quốc),HAN (Hà Nội),2026-06-26,15:15,23:00,2100000,216
VN101,HAN (Hà Nội),CXR (Nha Trang),2026-06-26,11:15,14:15,1500000,216
VJ402,CXR (Nha Trang),HAN (Hà Nội),2026-06-26,19:00,22:45,1500000,216
VU108,SGN (TP Hồ Chí Minh),DAD (Đà Nẵng),2026-06-26,06:00,14:00,1250000,216
QH106,DAD (Đà Nẵng),SGN (TP Hồ Chí Minh),2026-06-26,14:00,22:30,1250000,216
VN401,SGN (TP Hồ Chí Minh),CXR (Nha Trang),2026-06-26,12:45,16:30,900000,216
VJ402,CXR (Nha Trang),SGN (TP Hồ Chí Minh),2026-06-26,19:15,22:00,900000,216
QH113,SGN (TP Hồ Chí Minh),PQC (Phú Quốc),2026-06-26,11:30,14:45,1000000,216
VJ104,PQC (Phú Quốc),SGN (TP Hồ Chí Minh),2026-06-26,14:30,20:00,1000000,216
QH113,DAD (Đà Nẵng),HUI (Huế),2026-06-26,09:15,14:45,600000,216
VN111,HUI (Huế),DAD (Đà Nẵng),2026-06-26,16:00,22:30,600000,216
VN102,DAD (Đà Nẵng),CXR (Nha Trang),2026-06-26,10:15,17:00,850000,216
VN101,CXR (Nha Trang),DAD (Đà Nẵng),2026-06-26,19:45,21:15,850000,216
VN401,HAN (Hà Nội),SGN (TP Hồ Chí Minh),2026-06-27,10:30,13:00,1800000,216
VN201,SGN (TP Hồ Chí Minh),HAN (Hà Nội),2026-06-27,18:45,22:00,1800000,216
QH113,HAN (Hà Nội),DAD (Đà Nẵng),2026-06-27,08:45,18:45,1200000,216
VJ112,DAD (Đà Nẵng),HAN (Hà Nội),2026-06-27,15:00,21:30,1200000,216
VJ112,HAN (Hà Nội),VII (Vinh),2026-06-27,06:15,13:30,800000,216
VJ202,VII (Vinh),HAN (Hà Nội),2026-06-27,15:00,23:15,800000,216
VN111,HAN (Hà Nội),HUI (Huế),2026-06-27,06:30,15:00,1100000,216
QH113,HUI (Huế),HAN (Hà Nội),2026-06-27,14:15,22:00,1100000,216
VJ112,HAN (Hà Nội),PQC (Phú Quốc),2026-06-27,08:30,14:00,2100000,216
VJ103,PQC (Phú Quốc),HAN (Hà Nội),2026-06-27,17:45,21:00,2100000,216
VN201,HAN (Hà Nội),CXR (Nha Trang),2026-06-27,12:30,16:30,1500000,216
VU202,CXR (Nha Trang),HAN (Hà Nội),2026-06-27,19:00,22:00,1500000,216
VN111,SGN (TP Hồ Chí Minh),DAD (Đà Nẵng),2026-06-27,06:00,15:45,1250000,216
VN102,DAD (Đà Nẵng),SGN (TP Hồ Chí Minh),2026-06-27,19:45,20:45,1250000,216
VJ402,SGN (TP Hồ Chí Minh),CXR (Nha Trang),2026-06-27,08:15,16:15,900000,216
QH105,CXR (Nha Trang),SGN (TP Hồ Chí Minh),2026-06-27,19:45,21:00,900000,216
VJ104,SGN (TP Hồ Chí Minh),PQC (Phú Quốc),2026-06-27,09:30,13:00,1000000,216
VU201,PQC (Phú Quốc),SGN (TP Hồ Chí Minh),2026-06-27,18:00,23:15,1000000,216
VN401,DAD (Đà Nẵng),HUI (Huế),2026-06-27,11:00,17:15,600000,216
QH105,HUI (Huế),DAD (Đà Nẵng),2026-06-27,16:15,23:15,600000,216
VJ402,DAD (Đà Nẵng),CXR (Nha Trang),2026-06-27,09:15,13:00,850000,216
VN301,CXR (Nha Trang),DAD (Đà Nẵng),2026-06-27,18:00,23:00,850000,216
VU202,HAN (Hà Nội),SGN (TP Hồ Chí Minh),2026-06-28,11:45,13:30,1800000,216
VJ103,SGN (TP Hồ Chí Minh),HAN (Hà Nội),2026-06-28,16:30,22:00,1800000,216
VJ104,HAN (Hà Nội),DAD (Đà Nẵng),2026-06-28,12:45,13:45,1200000,216
VJ402,DAD (Đà Nẵng),HAN (Hà Nội),2026-06-28,17:30,21:30,1200000,216
QH114,HAN (Hà Nội),VII (Vinh),2026-06-28,08:45,18:45,800000,216
VJ202,VII (Vinh),HAN (Hà Nội),2026-06-28,17:30,22:45,800000,216
VN301,HAN (Hà Nội),HUI (Huế),2026-06-28,08:45,15:00,1100000,216
VU201,HUI (Huế),HAN (Hà Nội),2026-06-28,19:00,21:45,1100000,216
VU201,HAN (Hà Nội),PQC (Phú Quốc),2026-06-28,06:45,13:45,2100000,216
QH105,PQC (Phú Quốc),HAN (Hà Nội),2026-06-28,16:45,22:30,2100000,216
QH114,HAN (Hà Nội),CXR (Nha Trang),2026-06-28,10:30,18:00,1500000,216
VJ202,CXR (Nha Trang),HAN (Hà Nội),2026-06-28,16:45,21:30,1500000,216
VN101,SGN (TP Hồ Chí Minh),DAD (Đà Nẵng),2026-06-28,08:15,16:45,1250000,216
VU202,DAD (Đà Nẵng),SGN (TP Hồ Chí Minh),2026-06-28,17:15,21:15,1250000,216
VU107,SGN (TP Hồ Chí Minh),CXR (Nha Trang),2026-06-28,10:45,17:15,900000,216
VJ202,CXR (Nha Trang),SGN (TP Hồ Chí Minh),2026-06-28,16:00,23:00,900000,216
VJ402,SGN (TP Hồ Chí Minh),PQC (Phú Quốc),2026-06-28,12:15,15:45,1000000,216
VU201,PQC (Phú Quốc),SGN (TP Hồ Chí Minh),2026-06-28,18:15,21:00,1000000,216
VU201,DAD (Đà Nẵng),HUI (Huế),2026-06-28,08:00,13:45,600000,216
VJ103,HUI (Huế),DAD (Đà Nẵng),2026-06-28,16:15,22:15,600000,216
VJ202,DAD (Đà Nẵng),CXR (Nha Trang),2026-06-28,07:00,18:30,850000,216
QH113,CXR (Nha Trang),DAD (Đà Nẵng),2026-06-28,17:15,20:30,850000,216
VU107,HAN (Hà Nội),SGN (TP Hồ Chí Minh),2026-06-29,05:15,16:45,1800000,216
QH106,SGN (TP Hồ Chí Minh),HAN (Hà Nội),2026-06-29,14:15,21:30,1800000,216
VN201,HAN (Hà Nội),DAD (Đà Nẵng),2026-06-29,05:15,16:00,1200000,216
QH106,DAD (Đà Nẵng),HAN (Hà Nội),2026-06-29,14:00,21:30,1200000,216
VU107,HAN (Hà Nội),VII (Vinh),2026-06-29,09:15,18:30,800000,216
QH114,VII (Vinh),HAN (Hà Nội),2026-06-29,16:30,22:30,800000,216
VN201,HAN (Hà Nội),HUI (Huế),2026-06-29,06:15,16:15,1100000,216
VN301,HUI (Huế),HAN (Hà Nội),2026-06-29,18:45,21:45,1100000,216
QH105,HAN (Hà Nội),PQC (Phú Quốc),2026-06-29,10:00,17:15,2100000,216
VU107,PQC (Phú Quốc),HAN (Hà Nội),2026-06-29,15:30,21:15,2100000,216
VU201,HAN (Hà Nội),CXR (Nha Trang),2026-06-29,05:15,16:45,1500000,216
QH105,CXR (Nha Trang),HAN (Hà Nội),2026-06-29,15:00,21:45,1500000,216
VJ103,SGN (TP Hồ Chí Minh),DAD (Đà Nẵng),2026-06-29,10:00,15:00,1250000,216
VN102,DAD (Đà Nẵng),SGN (TP Hồ Chí Minh),2026-06-29,17:30,21:45,1250000,216
VN111,SGN (TP Hồ Chí Minh),CXR (Nha Trang),2026-06-29,08:15,16:15,900000,216
VJ402,CXR (Nha Trang),SGN (TP Hồ Chí Minh),2026-06-29,18:45,23:30,900000,216
QH105,SGN (TP Hồ Chí Minh),PQC (Phú Quốc),2026-06-29,10:45,17:15,1000000,216
VU202,PQC (Phú Quốc),SGN (TP Hồ Chí Minh),2026-06-29,17:30,22:30,1000000,216
VJ103,DAD (Đà Nẵng),HUI (Huế),2026-06-29,09:15,18:45,600000,216
VJ104,HUI (Huế),DAD (Đà Nẵng),2026-06-29,15:45,20:45,600000,216
VU202,DAD (Đà Nẵng),CXR (Nha Trang),2026-06-29,06:15,15:45,850000,216
VU108,CXR (Nha Trang),DAD (Đà Nẵng),2026-06-29,16:30,20:15,850000,216
VU107,HAN (Hà Nội),SGN (TP Hồ Chí Minh),2026-06-30,08:00,13:45,1800000,216
VN102,SGN (TP Hồ Chí Minh),HAN (Hà Nội),2026-06-30,18:45,20:30,1800000,216
QH114,HAN (Hà Nội),DAD (Đà Nẵng),2026-06-30,12:00,17:30,1200000,216
VN401,DAD (Đà Nẵng),HAN (Hà Nội),2026-06-30,14:30,21:30,1200000,216
VN102,HAN (Hà Nội),VII (Vinh),2026-06-30,06:30,17:30,800000,216
VN102,VII (Vinh),HAN (Hà Nội),2026-06-30,19:15,22:15,800000,216
VN201,HAN (Hà Nội),HUI (Huế),2026-06-30,10:45,14:15,1100000,216
VN111,HUI (Huế),HAN (Hà Nội),2026-06-30,17:00,21:30,1100000,216
VN401,HAN (Hà Nội),PQC (Phú Quốc),2026-06-30,09:00,17:45,2100000,216
QH106,PQC (Phú Quốc),HAN (Hà Nội),2026-06-30,18:45,20:15,2100000,216
VJ103,HAN (Hà Nội),CXR (Nha Trang),2026-06-30,08:15,18:00,1500000,216
VN201,CXR (Nha Trang),HAN (Hà Nội),2026-06-30,16:15,21:45,1500000,216
VN401,SGN (TP Hồ Chí Minh),DAD (Đà Nẵng),2026-06-30,12:30,14:45,1250000,216
VU107,DAD (Đà Nẵng),SGN (TP Hồ Chí Minh),2026-06-30,18:45,22:30,1250000,216
VJ112,SGN (TP Hồ Chí Minh),CXR (Nha Trang),2026-06-30,10:30,14:45,900000,216
VJ112,CXR (Nha Trang),SGN (TP Hồ Chí Minh),2026-06-30,14:00,20:15,900000,216
VJ402,SGN (TP Hồ Chí Minh),PQC (Phú Quốc),2026-06-30,11:15,15:15,1000000,216
VJ302,PQC (Phú Quốc),SGN (TP Hồ Chí Minh),2026-06-30,15:15,20:30,1000000,216
QH105,DAD (Đà Nẵng),HUI (Huế),2026-06-30,06:45,17:45,600000,216
QH114,HUI (Huế),DAD (Đà Nẵng),2026-06-30,19:00,21:45,600000,216
VJ103,DAD (Đà Nẵng),CXR (Nha Trang),2026-06-30,07:45,17:15,850000,216
QH105,CXR (Nha Trang),DAD (Đà Nẵng),2026-06-30,14:45,20:15,850000,216
VU202,HAN (Hà Nội),SGN (TP Hồ Chí Minh),2026-07-01,08:30,14:00,1800000,216
VU108,SGN (TP Hồ Chí Minh),HAN (Hà Nội),2026-07-01,17:30,23:45,1800000,216
VN102,HAN (Hà Nội),DAD (Đà Nẵng),2026-07-01,09:15,15:45,1200000,216
VJ112,DAD (Đà Nẵng),HAN (Hà Nội),2026-07-01,17:30,23:15,1200000,216
VU107,HAN (Hà Nội),VII (Vinh),2026-07-01,12:00,13:30,800000,216
VJ402,VII (Vinh),HAN (Hà Nội),2026-07-01,19:00,20:15,800000,216
QH113,HAN (Hà Nội),HUI (Huế),2026-07-01,05:45,16:15,1100000,216
VU202,HUI (Huế),HAN (Hà Nội),2026-07-01,18:45,21:45,1100000,216
VJ302,HAN (Hà Nội),PQC (Phú Quốc),2026-07-01,08:30,15:15,2100000,216
VU108,PQC (Phú Quốc),HAN (Hà Nội),2026-07-01,15:00,23:45,2100000,216
QH113,HAN (Hà Nội),CXR (Nha Trang),2026-07-01,07:15,15:15,1500000,216
VN111,CXR (Nha Trang),HAN (Hà Nội),2026-07-01,19:00,20:30,1500000,216
VU107,SGN (TP Hồ Chí Minh),DAD (Đà Nẵng),2026-07-01,12:45,14:45,1250000,216
VJ112,DAD (Đà Nẵng),SGN (TP Hồ Chí Minh),2026-07-01,19:45,23:00,1250000,216
VJ402,SGN (TP Hồ Chí Minh),CXR (Nha Trang),2026-07-01,11:45,16:15,900000,216
QH113,CXR (Nha Trang),SGN (TP Hồ Chí Minh),2026-07-01,19:00,21:30,900000,216
QH105,SGN (TP Hồ Chí Minh),PQC (Phú Quốc),2026-07-01,12:45,13:15,1000000,216
QH114,PQC (Phú Quốc),SGN (TP Hồ Chí Minh),2026-07-01,15:15,23:30,1000000,216
QH105,DAD (Đà Nẵng),HUI (Huế),2026-07-01,08:30,15:45,600000,216
QH114,HUI (Huế),DAD (Đà Nẵng),2026-07-01,15:00,23:30,600000,216
VN111,DAD (Đà Nẵng),CXR (Nha Trang),2026-07-01,08:30,13:45,850000,216
VN401,CXR (Nha Trang),DAD (Đà Nẵng),2026-07-01,17:45,23:30,850000,216
VJ402,HAN (Hà Nội),SGN (TP Hồ Chí Minh),2026-07-02,12:30,16:30,1800000,216
QH113,SGN (TP Hồ Chí Minh),HAN (Hà Nội),2026-07-02,14:00,22:45,1800000,216
VJ302,HAN (Hà Nội),DAD (Đà Nẵng),2026-07-02,10:15,13:15,1200000,216
VN111,DAD (Đà Nẵng),HAN (Hà Nội),2026-07-02,19:30,20:45,1200000,216
VJ302,HAN (Hà Nội),VII (Vinh),2026-07-02,07:45,14:00,800000,216
VJ112,VII (Vinh),HAN (Hà Nội),2026-07-02,15:00,22:45,800000,216
VU202,HAN (Hà Nội),HUI (Huế),2026-07-02,10:30,16:15,1100000,216
VU108,HUI (Huế),HAN (Hà Nội),2026-07-02,15:30,23:45,1100000,216
VJ104,HAN (Hà Nội),PQC (Phú Quốc),2026-07-02,12:45,15:15,2100000,216
VN111,PQC (Phú Quốc),HAN (Hà Nội),2026-07-02,15:30,22:30,2100000,216
VJ402,HAN (Hà Nội),CXR (Nha Trang),2026-07-02,08:45,14:45,1500000,216
VN301,CXR (Nha Trang),HAN (Hà Nội),2026-07-02,18:45,23:00,1500000,216
VU107,SGN (TP Hồ Chí Minh),DAD (Đà Nẵng),2026-07-02,12:45,15:30,1250000,216
VN201,DAD (Đà Nẵng),SGN (TP Hồ Chí Minh),2026-07-02,14:15,21:45,1250000,216
VJ112,SGN (TP Hồ Chí Minh),CXR (Nha Trang),2026-07-02,05:15,13:45,900000,216
VN301,CXR (Nha Trang),SGN (TP Hồ Chí Minh),2026-07-02,17:45,22:00,900000,216
VN111,SGN (TP Hồ Chí Minh),PQC (Phú Quốc),2026-07-02,08:45,16:15,1000000,216
VU107,PQC (Phú Quốc),SGN (TP Hồ Chí Minh),2026-07-02,19:30,23:00,1000000,216
VN111,DAD (Đà Nẵng),HUI (Huế),2026-07-02,07:30,15:00,600000,216
VU107,HUI (Huế),DAD (Đà Nẵng),2026-07-02,17:00,20:45,600000,216
VJ302,DAD (Đà Nẵng),CXR (Nha Trang),2026-07-02,05:15,13:15,850000,216
QH113,CXR (Nha Trang),DAD (Đà Nẵng),2026-07-02,19:15,23:30,850000,216
VN201,HAN (Hà Nội),SGN (TP Hồ Chí Minh),2026-07-03,11:30,13:00,1800000,216
VN101,SGN (TP Hồ Chí Minh),HAN (Hà Nội),2026-07-03,18:45,23:30,1800000,216
VJ103,HAN (Hà Nội),DAD (Đà Nẵng),2026-07-03,06:30,15:15,1200000,216
VN101,DAD (Đà Nẵng),HAN (Hà Nội),2026-07-03,18:00,20:00,1200000,216
VN301,HAN (Hà Nội),VII (Vinh),2026-07-03,08:15,14:15,800000,216
VJ104,VII (Vinh),HAN (Hà Nội),2026-07-03,14:15,21:00,800000,216
VJ402,HAN (Hà Nội),HUI (Huế),2026-07-03,07:15,18:00,1100000,216
VU108,HUI (Huế),HAN (Hà Nội),2026-07-03,16:00,22:15,1100000,216
VJ302,HAN (Hà Nội),PQC (Phú Quốc),2026-07-03,11:15,18:00,2100000,216
QH105,PQC (Phú Quốc),HAN (Hà Nội),2026-07-03,17:00,20:30,2100000,216
VN301,HAN (Hà Nội),CXR (Nha Trang),2026-07-03,10:00,18:30,1500000,216
VN102,CXR (Nha Trang),HAN (Hà Nội),2026-07-03,15:00,21:15,1500000,216
QH113,SGN (TP Hồ Chí Minh),DAD (Đà Nẵng),2026-07-03,05:30,17:30,1250000,216
VN101,DAD (Đà Nẵng),SGN (TP Hồ Chí Minh),2026-07-03,18:45,23:15,1250000,216
QH105,SGN (TP Hồ Chí Minh),CXR (Nha Trang),2026-07-03,06:45,13:45,900000,216
VJ402,CXR (Nha Trang),SGN (TP Hồ Chí Minh),2026-07-03,19:00,21:15,900000,216
VJ402,SGN (TP Hồ Chí Minh),PQC (Phú Quốc),2026-07-03,05:15,17:15,1000000,216
VN201,PQC (Phú Quốc),SGN (TP Hồ Chí Minh),2026-07-03,19:30,20:45,1000000,216
VJ302,DAD (Đà Nẵng),HUI (Huế),2026-07-03,12:15,16:00,600000,216
VJ302,HUI (Huế),DAD (Đà Nẵng),2026-07-03,18:00,23:15,600000,216
VU108,DAD (Đà Nẵng),CXR (Nha Trang),2026-07-03,10:45,18:30,850000,216
VN201,CXR (Nha Trang),DAD (Đà Nẵng),2026-07-03,15:30,22:00,850000,216
QH105,HAN (Hà Nội),SGN (TP Hồ Chí Minh),2026-07-04,05:45,18:15,1800000,216
VJ302,SGN (TP Hồ Chí Minh),HAN (Hà Nội),2026-07-04,16:45,23:30,1800000,216
QH106,HAN (Hà Nội),DAD (Đà Nẵng),2026-07-04,05:15,14:30,1200000,216
VN401,DAD (Đà Nẵng),HAN (Hà Nội),2026-07-04,14:00,20:30,1200000,216
VN111,HAN (Hà Nội),VII (Vinh),2026-07-04,06:00,17:00,800000,216
QH113,VII (Vinh),HAN (Hà Nội),2026-07-04,16:30,23:00,800000,216
VU201,HAN (Hà Nội),HUI (Huế),2026-07-04,06:45,16:45,1100000,216
VJ103,HUI (Huế),HAN (Hà Nội),2026-07-04,16:15,21:30,1100000,216
VN401,HAN (Hà Nội),PQC (Phú Quốc),2026-07-04,07:15,13:30,2100000,216
VU202,PQC (Phú Quốc),HAN (Hà Nội),2026-07-04,14:30,22:15,2100000,216
VJ104,HAN (Hà Nội),CXR (Nha Trang),2026-07-04,12:15,18:30,1500000,216
VJ402,CXR (Nha Trang),HAN (Hà Nội),2026-07-04,15:30,21:45,1500000,216
VN401,SGN (TP Hồ Chí Minh),DAD (Đà Nẵng),2026-07-04,06:30,15:00,1250000,216
VJ402,DAD (Đà Nẵng),SGN (TP Hồ Chí Minh),2026-07-04,17:45,20:30,1250000,216
VN401,SGN (TP Hồ Chí Minh),CXR (Nha Trang),2026-07-04,10:00,13:30,900000,216
QH113,CXR (Nha Trang),SGN (TP Hồ Chí Minh),2026-07-04,17:00,23:30,900000,216
VN301,SGN (TP Hồ Chí Minh),PQC (Phú Quốc),2026-07-04,09:45,13:15,1000000,216
